Timestamp,Latency,Status
1766763713.758931,0.06763720512390137,Success
1766763713.834852,0.024562835693359375,Failure
1766763714.0552835,0.018746137619018555,Failure
1766763714.2735074,0.016411542892456055,Failure
1766763714.492637,0.01633477210998535,Failure
1766763714.7107182,0.015146017074584961,Failure
1766763714.9742286,0.05701565742492676,Success
1766763715.0412898,0.016109466552734375,Failure
1766763715.260792,0.017531633377075195,Failure
1766763715.4801567,0.01705622673034668,Failure
1766763715.6998734,0.017792940139770508,Failure
1766763715.9206634,0.018275976181030273,Failure
1766763716.1964843,0.06450986862182617,Success
1766763716.2615035,0.06151747703552246,Success
1766763716.3239894,0.058354854583740234,Success
1766763716.3846283,0.016622066497802734,Failure
1766763716.607184,0.02028369903564453,Failure
1766763716.826685,0.017633914947509766,Failure
1766763717.0449219,0.016042232513427734,Failure
1766763717.2628381,0.01605534553527832,Failure
1766763717.5243142,0.012585163116455078,Failure
1766763717.7310321,0.005747556686401367,Failure
1766763717.9379513,0.005426645278930664,Failure
1766763718.1441565,0.004880189895629883,Failure
1766763718.3512352,0.006395101547241211,Failure
1766763718.63078,0.0712900161743164,Success
1766763718.7045407,0.06497836112976074,Success
1766763718.781687,0.07093334197998047,Success
1766763718.8501265,0.0631558895111084,Success
1766763718.9182086,0.016840457916259766,Failure
1766763719.135913,0.015572786331176758,Failure
1766763719.3550363,0.01690196990966797,Failure
1766763719.5732598,0.01585841178894043,Failure
1766763719.7910602,0.0156552791595459,Failure
1766763720.062409,0.06379127502441406,Success
1766763720.134033,0.06521153450012207,Success
1766763720.197262,0.01775527000427246,Failure
1766763720.4177945,0.01802206039428711,Failure
1766763720.637994,0.01731276512145996,Failure
1766763720.8570561,0.016960620880126953,Failure
1766763721.0773318,0.0180361270904541,Failure
1766763721.3395815,0.013965606689453125,Failure
1766763721.549038,0.008410453796386719,Failure
1766763721.756737,0.006493806838989258,Failure
1766763721.9663832,0.008846521377563477,Failure
1766763722.1737409,0.006316184997558594,Failure
1766763722.4393606,0.05999112129211426,Success
1766763722.5180082,0.07178688049316406,Success
1766763722.5916946,0.06559324264526367,Success
1766763722.6650505,0.018383502960205078,Failure
1766763722.887734,0.020847558975219727,Failure
1766763723.1064665,0.016694068908691406,Failure
1766763723.3279326,0.019341468811035156,Failure
1766763723.5475547,0.017467975616455078,Failure
1766763723.8137512,0.060616493225097656,Success
1766763723.8948772,0.07210636138916016,Success
1766763723.956278,0.05738234519958496,Success
1766763724.0225751,0.062105417251586914,Success
1766763724.0925062,0.021900177001953125,Failure
1766763724.3116856,0.01717686653137207,Failure
1766763724.532147,0.018585205078125,Failure
1766763724.7505002,0.01621723175048828,Failure
1766763724.9702008,0.01767110824584961,Failure
1766763725.2285447,0.012970447540283203,Failure
1766763725.4361856,0.0066568851470947266,Failure
1766763725.6459517,0.008688211441040039,Failure
1766763726.702129,0.006594657897949219,Failure
1766763726.9097733,0.006421327590942383,Failure
1766763727.1713958,0.019562482833862305,Failure
1766763727.390553,0.01714301109313965,Failure
1766763727.610312,0.017819643020629883,Failure
1766763727.8289387,0.016229867935180664,Failure
1766763728.049404,0.01848149299621582,Failure
1766763728.317254,0.06240725517272949,Success
1766763728.3883874,0.06423497200012207,Success
1766763728.4471858,0.016171932220458984,Failure
1766763728.668365,0.019144773483276367,Failure
1766763728.8856895,0.015371084213256836,Failure
1766763729.1069846,0.019251108169555664,Failure
1766763729.324935,0.0157926082611084,Failure
1766763729.5898693,0.0594785213470459,Success
1766763729.665947,0.07004427909851074,Success
1766763729.7358031,0.06508183479309082,Success
1766763729.8172467,0.07052159309387207,Success
1766763729.8868294,0.06367707252502441,Success
1766763729.9533248,0.0632936954498291,Success
1766763730.0232992,0.06272459030151367,Success
1766763730.0868266,0.060332536697387695,Success
1766763730.1551232,0.06282567977905273,Success
1766763730.2302504,0.06858611106872559,Success
1766763730.3021102,0.06607246398925781,Success
1766763730.362994,0.014981746673583984,Failure
1766763730.5861154,0.02120494842529297,Failure
1766763730.8042278,0.015566110610961914,Failure
1766763731.026539,0.019885540008544922,Failure
1766763731.244953,0.01632380485534668,Failure
1766763731.5177238,0.06620502471923828,Success
1766763731.581238,0.017506837844848633,Failure
1766763731.8036892,0.02043604850769043,Failure
1766763732.023158,0.01639699935913086,Failure
1766763732.2428367,0.017044782638549805,Failure
1766763732.463463,0.018511295318603516,Failure
1766763732.734971,0.06293964385986328,Success
1766763732.8147664,0.0714421272277832,Success
1766763732.8757772,0.01705622673034668,Failure
1766763733.0957153,0.017670631408691406,Failure
1766763733.3166707,0.01797628402709961,Failure
1766763733.5349767,0.016193866729736328,Failure
1766763733.7550535,0.01809239387512207,Failure
1766763734.0230548,0.06168842315673828,Success
1766763734.1021018,0.07383298873901367,Success
1766763734.1753273,0.06763172149658203,Success
1766763734.244932,0.06258225440979004,Success
1766763734.3180869,0.06846141815185547,Success
1766763734.3927374,0.06676721572875977,Success
1766763734.4646692,0.06732845306396484,Success
1766763734.5333054,0.06351590156555176,Success
1766763734.5997732,0.0622713565826416,Success
1766763734.6703737,0.06508755683898926,Success
1766763734.7357697,0.06188535690307617,Success
1766763734.805179,0.0638887882232666,Success
1766763734.8665123,0.016817569732666016,Failure
1766763735.084962,0.01624298095703125,Failure
1766763735.303272,0.016289710998535156,Failure
1766763735.5236697,0.017413616180419922,Failure
1766763735.7449894,0.019175291061401367,Failure
1766763736.0188954,0.06772685050964355,Success
1766763736.0947123,0.07015776634216309,Success
1766763736.170205,0.06968235969543457,Success
1766763736.237822,0.062050819396972656,Success
1766763736.3030238,0.02042984962463379,Failure
1766763736.5238714,0.018685102462768555,Failure
1766763736.7433019,0.017385482788085938,Failure
1766763736.9633152,0.017622947692871094,Failure
1766763737.1854112,0.019898176193237305,Failure
1766763737.4622316,0.06885004043579102,Success
1766763737.5363934,0.06613636016845703,Success
1766763737.6044438,0.06338739395141602,Success
1766763737.6674607,0.022191524505615234,Failure
1766763737.8872442,0.0175168514251709,Failure
1766763738.1107838,0.021471500396728516,Failure
1766763738.3309526,0.017034292221069336,Failure
1766763738.5517688,0.018706560134887695,Failure
1766763738.8129666,0.013321161270141602,Failure
1766763739.0215924,0.007318019866943359,Failure
1766763739.2278163,0.005274534225463867,Failure
1766763739.439568,0.010610342025756836,Failure
1766763739.646712,0.006078243255615234,Failure
1766763739.9254482,0.0668783187866211,Success
1766763739.9903615,0.06167960166931152,Success
1766763740.0558894,0.018309831619262695,Failure
1766763740.2751265,0.016390562057495117,Failure
1766763740.4948614,0.01755046844482422,Failure
1766763740.7145464,0.016814231872558594,Failure
1766763740.9343843,0.01765608787536621,Failure
1766763741.21182,0.0698099136352539,Success
1766763741.2722695,0.05620718002319336,Success
1766763741.3348987,0.016941070556640625,Failure
1766763741.554615,0.017687082290649414,Failure
1766763741.7751184,0.018250465393066406,Failure
1766763741.9968987,0.019697189331054688,Failure
1766763742.2168365,0.017622947692871094,Failure
1766763742.4899807,0.06439781188964844,Success
1766763742.5556638,0.06184506416320801,Success
1766763742.6282272,0.06594634056091309,Success
1766763742.693586,0.06249809265136719,Success
1766763742.7541585,0.018365859985351562,Failure
1766763742.9726012,0.01635289192199707,Failure
1766763743.1920938,0.017313241958618164,Failure
1766763743.411586,0.017336606979370117,Failure
1766763743.635159,0.019863128662109375,Failure
1766763743.8953183,0.012852191925048828,Failure
1766763744.1034434,0.0069959163665771484,Failure
1766763744.310307,0.00570988655090332,Failure
1766763744.518208,0.006891012191772461,Failure
1766763744.724862,0.005562782287597656,Failure
1766763745.0037265,0.06626224517822266,Success
1766763745.0887852,0.07751679420471191,Success
1766763745.1578743,0.061246395111083984,Success
1766763745.224143,0.06285429000854492,Success
1766763745.2929733,0.06326460838317871,Success
1766763745.3554153,0.01616954803466797,Failure
1766763745.576527,0.018208026885986328,Failure
1766763745.7977123,0.019109010696411133,Failure
1766763746.0208101,0.02084183692932129,Failure
1766763746.240482,0.017291784286499023,Failure
1766763746.516999,0.06717705726623535,Success
1766763746.5937493,0.07105398178100586,Success
1766763746.6580377,0.05909323692321777,Success
1766763746.7277565,0.016483783721923828,Failure
1766763746.9471927,0.01699662208557129,Failure
1766763747.1656578,0.016080141067504883,Failure
1766763747.3841772,0.01633930206298828,Failure
1766763747.603612,0.01719975471496582,Failure
1766763747.8756022,0.06389188766479492,Success
1766763747.941348,0.060709238052368164,Success
1766763748.0021563,0.057181596755981445,Success
1766763748.0651536,0.017522573471069336,Failure
1766763748.2854118,0.018101930618286133,Failure
1766763748.5042143,0.016561031341552734,Failure
1766763748.7223506,0.016038894653320312,Failure
1766763748.9404144,0.01587200164794922,Failure
1766763749.2047336,0.05912899971008301,Success
1766763749.271008,0.06256532669067383,Success
1766763749.3412073,0.0660552978515625,Success
1766763749.4065254,0.06203627586364746,Success
1766763749.4773192,0.06661653518676758,Success
1766763749.5428631,0.06208395957946777,Success
1766763749.6104283,0.06205606460571289,Success
1766763749.6752672,0.06217837333679199,Success
1766763749.7364905,0.05864572525024414,Success
1766763749.7951884,0.016294240951538086,Failure
1766763750.0148096,0.016512632369995117,Failure
1766763750.2329116,0.01628255844116211,Failure
1766763750.456213,0.021337032318115234,Failure
1766763750.6737037,0.01530599594116211,Failure
1766763750.9467587,0.06544828414916992,Success
1766763751.007668,0.015338897705078125,Failure
1766763751.2287288,0.018623828887939453,Failure
1766763751.4472084,0.016207456588745117,Failure
1766763751.6672091,0.017824411392211914,Failure
1766763751.8863344,0.01635122299194336,Failure
1766763752.1654897,0.06619119644165039,Success
1766763752.2290637,0.016448497772216797,Failure
1766763752.450766,0.018977880477905273,Failure
1766763752.6698194,0.0170896053314209,Failure
1766763752.893329,0.020894527435302734,Failure
1766763753.1128507,0.017377138137817383,Failure
1766763753.3887231,0.06666254997253418,Success
1766763753.4633436,0.0682992935180664,Success
1766763753.5321476,0.06306600570678711,Success
1766763753.6072066,0.07047581672668457,Success
1766763753.6776743,0.06528997421264648,Success
1766763753.7524955,0.07013082504272461,Success
1766763753.8268435,0.07110929489135742,Success
1766763753.892048,0.06220841407775879,Success
1766763753.952116,0.05661177635192871,Success
1766763754.0266333,0.06963729858398438,Success
1766763754.0995398,0.06741118431091309,Success
1766763754.17633,0.07146286964416504,Success
1766763754.2382684,0.05890488624572754,Success
1766763754.3125458,0.06973075866699219,Success
1766763754.3856835,0.06730151176452637,Success
1766763754.4499032,0.018646717071533203,Failure
1766763754.6701732,0.017847061157226562,Failure
1766763754.8895693,0.016888141632080078,Failure
1766763755.1109552,0.01919722557067871,Failure
1766763755.328754,0.01581573486328125,Failure
1766763755.60145,0.0652167797088623,Success
1766763755.6786323,0.06989073753356934,Success
1766763755.7482784,0.06379580497741699,Success
1766763755.8155704,0.0638425350189209,Success
1766763755.886671,0.06654620170593262,Success
1766763755.951518,0.06145930290222168,Success
1766763756.0218356,0.06540322303771973,Success
1766763756.0812976,0.01646876335144043,Failure
1766763756.3017857,0.01855921745300293,Failure
1766763756.5209606,0.01690196990966797,Failure
1766763756.743148,0.02018141746520996,Failure
1766763756.9649498,0.019588947296142578,Failure
1766763757.2441766,0.015452384948730469,Failure
1766763757.4522183,0.0071485042572021484,Failure
1766763757.6621509,0.008696317672729492,Failure
1766763757.8701427,0.007081031799316406,Failure
1766763758.078464,0.007340669631958008,Failure
1766763758.3421936,0.0164644718170166,Failure
1766763758.5621243,0.017566442489624023,Failure
1766763758.782334,0.01784992218017578,Failure
1766763759.8576088,0.0172274112701416,Failure
1766763760.0766826,0.016697406768798828,Failure
1766763760.3507702,0.016443967819213867,Failure
1766763760.5573266,0.005548715591430664,Failure
1766763760.7648628,0.006371021270751953,Failure
1766763760.9736862,0.007820367813110352,Failure
1766763761.1821198,0.0074253082275390625,Failure
1766763761.4515402,0.016963481903076172,Failure
1766763761.6736226,0.0197141170501709,Failure
1766763761.8946211,0.018645524978637695,Failure
1766763762.1154163,0.01847386360168457,Failure
1766763762.335038,0.01748824119567871,Failure
1766763762.6094944,0.06482243537902832,Success
1766763762.6840632,0.06917166709899902,Success
1766763762.7472615,0.059401750564575195,Success
1766763762.8108833,0.01975226402282715,Failure
1766763763.0310512,0.018024921417236328,Failure
1766763763.2519166,0.017946243286132812,Failure
1766763763.4719539,0.01773524284362793,Failure
1766763763.6900542,0.015480518341064453,Failure
1766763763.9571438,0.0152587890625,Failure
1766763764.1644776,0.006216764450073242,Failure
1766763764.375538,0.009866476058959961,Failure
1766763764.5819347,0.005380868911743164,Failure
1766763764.7898588,0.006749153137207031,Failure
1766763765.0532832,0.01611018180847168,Failure
1766763765.2724812,0.016739606857299805,Failure
1766763765.4909465,0.016316652297973633,Failure
1766763765.7104094,0.017282962799072266,Failure
1766763765.9286804,0.015672922134399414,Failure
1766763766.2015321,0.06534767150878906,Success
1766763766.2678921,0.01659393310546875,Failure
1766763766.4870172,0.0166780948638916,Failure
1766763766.7064543,0.016998767852783203,Failure
1766763766.925222,0.01673746109008789,Failure
1766763767.1444867,0.016714096069335938,Failure
1766763767.4172444,0.0654449462890625,Success
1766763767.4856277,0.0632469654083252,Success
1766763767.5609288,0.06816482543945312,Success
1766763767.6287403,0.018939495086669922,Failure
1766763767.8508759,0.019959211349487305,Failure
1766763768.069643,0.016446828842163086,Failure
1766763768.2906969,0.01878643035888672,Failure
1766763768.5092416,0.01610565185546875,Failure
1766763768.7787404,0.014720439910888672,Failure
1766763768.9847436,0.005004167556762695,Failure
1766763769.193122,0.0071337223052978516,Failure
1766763769.4005852,0.006322145462036133,Failure
1766763769.6086628,0.007243633270263672,Failure
1766763769.8811066,0.06309652328491211,Success
1766763769.9513412,0.06274986267089844,Success
1766763770.01565,0.06127023696899414,Success
1766763770.0813866,0.016602039337158203,Failure
1766763770.299592,0.016176700592041016,Failure
1766763770.5163143,0.014802694320678711,Failure
1766763770.7341719,0.01591038703918457,Failure
1766763770.9520855,0.015642404556274414,Failure
1766763771.222729,0.013303041458129883,Failure
1766763771.4310129,0.00713658332824707,Failure
1766763771.6380143,0.0059778690338134766,Failure
1766763771.8484674,0.009105443954467773,Failure
1766763772.0556731,0.005821704864501953,Failure
1766763772.3312707,0.06664848327636719,Success
1766763772.4036539,0.06764936447143555,Success
1766763772.4639866,0.057137489318847656,Success
1766763772.5414205,0.07085609436035156,Success
1766763772.612469,0.018046855926513672,Failure
1766763772.8333704,0.017550230026245117,Failure
1766763773.0540419,0.018578529357910156,Failure
1766763773.2728345,0.01673579216003418,Failure
1766763773.4920664,0.017015695571899414,Failure
